count,taxon.id,taxon.rank,taxon.rank_level,taxon.iconic_taxon_id,taxon.ancestor_ids,taxon.is_active,taxon.name,taxon.parent_id,taxon.ancestry,taxon.extinct,taxon.taxon_changes_count,taxon.taxon_schemes_count,taxon.observations_count,taxon.current_synonymous_taxon_ids,taxon.atlas_id,taxon.complete_species_count,taxon.wikipedia_url,taxon.iconic_taxon_name,taxon.preferred_common_name,taxon.preferred_establishment_means,taxon.default_photo.id,taxon.default_photo.license_code,taxon.default_photo.attribution,taxon.default_photo.url,taxon.default_photo.flags,taxon.default_photo.attribution_name,taxon.default_photo.square_url,taxon.default_photo.medium_url,taxon.default_photo.original_dimensions.height,taxon.default_photo.original_dimensions.width,taxon.flag_counts.resolved,taxon.flag_counts.unresolved,taxon.establishment_means.id,taxon.establishment_means.establishment_means,taxon.establishment_means.place.id,taxon.establishment_means.place.name,taxon.establishment_means.place.display_name,taxon.establishment_means.place.ancestry,taxon.conservation_status.id,taxon.conservation_status.source_id,taxon.conservation_status.user_id,taxon.conservation_status.authority,taxon.conservation_status.status,taxon.conservation_status.status_name,taxon.conservation_status.geoprivacy,taxon.conservation_status.iucn,taxon.conservation_status.place.id,taxon.conservation_status.place.name,taxon.conservation_status.place.display_name,taxon.conservation_status.place.ancestry,taxon.conservation_status.place_id
188,243824,species,10,47126,,TRUE,Potentilla indica,53186,48460/47126/211194/47125/47124/47132/47148/415343/885411/975960/53186,FALSE,3,4,73975,NA,NA,NA,http://en.wikipedia.org/wiki/Mock_strawberry,Plantae,mock strawberry,introduced,8835174,cc-by-nc-sa,"(c) Rob Curtis, some rights reserved (CC BY-NC-SA), uploaded by Rob Curtis",https://inaturalist-open-data.s3.amazonaws.com/photos/8835174/square.jpg,,Rob Curtis,https://inaturalist-open-data.s3.amazonaws.com/photos/8835174/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/8835174/medium.jpg,1613,1613,2,0,13960830,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,287316,species,10,47126,,TRUE,Murraya paniculata,123748,48460/47126/211194/47125/47124/47729/50623/1363283/123748,FALSE,1,2,18479,NA,NA,NA,http://en.wikipedia.org/wiki/Murraya_paniculata,Plantae,Orange Jasmine,introduced,17003861,NA,"(c) Ailee Slater, all rights reserved, uploaded by Ailee Slater",https://static.inaturalist.org/photos/17003861/square.jpeg,,Ailee Slater,https://static.inaturalist.org/photos/17003861/square.jpeg,https://static.inaturalist.org/photos/17003861/medium.jpeg,2048,1536,2,1,26377204,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,1264664,species,10,47126,,TRUE,Zephyranthes robusta,120027,48460/47126/211194/47125/47163/47218/55849/924654/924785/924787/120027,FALSE,2,1,1346,NA,NA,NA,https://en.wikipedia.org/wiki/Habranthus_robustus,Plantae,pink rain lily,introduced,137272606,cc-by-nc,"(c) hmi509, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/137272606/square.jpg,,hmi509,https://inaturalist-open-data.s3.amazonaws.com/photos/137272606/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/137272606/medium.jpg,2048,1536,0,0,7141710,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,48651,species,10,47126,,TRUE,Cosmos sulphureus,68563,48460/47126/211194/47125/47124/47605/47604/632790/568277/68563,FALSE,0,6,17528,NA,NA,NA,http://en.wikipedia.org/wiki/Cosmos_sulphureus,Plantae,Yellow Cosmos,introduced,26247862,cc-by,"(c) Annika Lindqvist, some rights reserved (CC BY), uploaded by Annika Lindqvist",https://inaturalist-open-data.s3.amazonaws.com/photos/26247862/square.jpeg,,Annika Lindqvist,https://inaturalist-open-data.s3.amazonaws.com/photos/26247862/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/26247862/medium.jpeg,1536,2048,0,0,23836028,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,77624,species,10,47126,,TRUE,Lantana montevidensis,1478390,48460/47126/211194/47125/47124/48151/49194/936164/50334/1478390,FALSE,2,4,15826,NA,NA,NA,http://en.wikipedia.org/wiki/Lantana_montevidensis,Plantae,creeping lantana,introduced,63530684,cc-by-nc,"(c) chanchris611, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/63530684/square.jpg,,chanchris611,https://inaturalist-open-data.s3.amazonaws.com/photos/63530684/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/63530684/medium.jpg,2048,1536,1,0,10958731,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,60832,species,10,47126,,TRUE,Albizia lebbeck,47451,48460/47126/211194/47125/47124/47123/47122/373578/521661/47451,FALSE,0,4,5554,NA,NA,NA,http://en.wikipedia.org/wiki/Albizia_lebbeck,Plantae,lebbeck,introduced,251489026,NA,"(c) Gaspar Rouveyrolles, all rights reserved, uploaded by Gaspar Rouveyrolles",https://static.inaturalist.org/photos/251489026/square.jpeg,,Gaspar Rouveyrolles,https://static.inaturalist.org/photos/251489026/square.jpeg,https://static.inaturalist.org/photos/251489026/medium.jpeg,2048,1365,0,0,8470469,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,51446,species,10,47126,,TRUE,Passiflora edulis,1255740,48460/47126/211194/47125/47124/51820/51451/853017/853019/51452/878751/1255740,FALSE,1,5,14740,NA,NA,NA,https://en.wikipedia.org/wiki/Passiflora_edulis,Plantae,common passionfruit,introduced,155106210,NA,"(c) William Tovar Vega, all rights reserved, uploaded by William Tovar Vega",https://static.inaturalist.org/photos/155106210/square.jpeg,,William Tovar Vega,https://static.inaturalist.org/photos/155106210/square.jpeg,https://static.inaturalist.org/photos/155106210/medium.jpeg,2048,1536,3,0,19122610,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,489288,species,10,47126,,TRUE,Condea verticillata,490934,48460/47126/211194/47125/47124/48151/48623/520502/520501/919157/490934,FALSE,0,1,254,NA,NA,NA,https://en.wikipedia.org/wiki/Condea_verticillata,Plantae,John Charles,introduced,98065225,cc-by-nc,"(c) arenap, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/98065225/square.jpg,,arenap,https://inaturalist-open-data.s3.amazonaws.com/photos/98065225/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/98065225/medium.jpg,2048,1536,0,0,22495590,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,143701,species,10,47126,,TRUE,Scutellaria racemosa,53914,48460/47126/211194/47125/47124/48151/48623/918901/53914,FALSE,0,3,1971,NA,NA,NA,NA,Plantae,South American Skullcap,introduced,264012953,cc-by-nc,"(c) Alex Abair, some rights reserved (CC BY-NC), uploaded by Alex Abair",https://inaturalist-open-data.s3.amazonaws.com/photos/264012953/square.jpg,,Alex Abair,https://inaturalist-open-data.s3.amazonaws.com/photos/264012953/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/264012953/medium.jpg,1236,1648,0,0,5822632,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,48625,species,10,47126,,TRUE,Oenothera speciosa,914083,48460/47126/211194/47125/47124/47791/47790/48626/914083,FALSE,0,5,51564,NA,NA,NA,https://en.wikipedia.org/wiki/Oenothera_speciosa,Plantae,Pinkladies,introduced,79516474,NA,"(c) MaLisa Spring, all rights reserved, uploaded by MaLisa Spring",https://static.inaturalist.org/photos/79516474/square.jpg,,MaLisa Spring,https://static.inaturalist.org/photos/79516474/square.jpg,https://static.inaturalist.org/photos/79516474/medium.jpg,1858,2048,2,0,12101383,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,79143,species,10,47126,,TRUE,Solanum sisymbriifolium,1435339,48460/47126/211194/47125/47124/48515/48516/634936/634950/50641/1435339,FALSE,2,4,6266,NA,NA,NA,http://en.wikipedia.org/wiki/Solanum_sisymbriifolium,Plantae,Red Buffalo-bur,introduced,27490957,cc0,"no rights reserved, uploaded by 葉子",https://inaturalist-open-data.s3.amazonaws.com/photos/27490957/square.jpeg,,葉子,https://inaturalist-open-data.s3.amazonaws.com/photos/27490957/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/27490957/medium.jpeg,1536,2048,0,0,15127510,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,77977,species,10,47126,,TRUE,Melaleuca viminalis,72232,48460/47126/211194/47125/47124/47791/51816/468848/921781/72232,FALSE,2,2,13017,NA,NA,NA,http://en.wikipedia.org/wiki/Melaleuca_viminalis,Plantae,weeping bottlebrush,introduced,192336,cc-by-nc,"(c) Geoff Fox, some rights reserved (CC BY-NC), uploaded by Geoff Fox",https://inaturalist-open-data.s3.amazonaws.com/photos/192336/square.jpg,,Geoff Fox,https://inaturalist-open-data.s3.amazonaws.com/photos/192336/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/192336/medium.jpg,1365,2048,2,0,4147296,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,51636,species,10,47126,,TRUE,Fatoua villosa,51638,48460/47126/211194/47125/47124/47132/50998/1529484/51638,FALSE,0,4,8607,NA,NA,NA,http://en.wikipedia.org/wiki/Fatoua_villosa,Plantae,hairy crabweed,introduced,23478689,NA,"(c) craghorne, all rights reserved",https://static.inaturalist.org/photos/23478689/square.jpg,,craghorne,https://static.inaturalist.org/photos/23478689/square.jpg,https://static.inaturalist.org/photos/23478689/medium.jpg,2048,1536,1,0,22842087,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,161148,species,10,47126,,TRUE,Crotalaria retusa,123472,48460/47126/211194/47125/47124/47123/47122/507502/569328/123472,FALSE,0,4,3154,NA,NA,NA,http://en.wikipedia.org/wiki/Crotalaria_retusa,Plantae,Rattleweed,introduced,458392260,cc-by-nc,"(c) 羅元甫, some rights reserved (CC BY-NC), uploaded by 羅元甫",https://inaturalist-open-data.s3.amazonaws.com/photos/458392260/square.jpeg,,羅元甫,https://inaturalist-open-data.s3.amazonaws.com/photos/458392260/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/458392260/medium.jpeg,1536,2048,0,0,3308147,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,165758,species,10,47126,,TRUE,Nymphoides cristata,62370,48460/47126/211194/47125/47124/47605/62369/62370,FALSE,0,2,552,NA,NA,NA,http://en.wikipedia.org/wiki/Nymphoides_hydrophylla,Plantae,Crested Floating Heart,introduced,104703379,NA,"(c) revati gindi, all rights reserved, uploaded by revati gindi",https://static.inaturalist.org/photos/104703379/square.jpeg,,revati gindi,https://static.inaturalist.org/photos/104703379/square.jpeg,https://static.inaturalist.org/photos/104703379/medium.jpeg,1536,2048,0,1,18134241,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,161255,species,10,47126,,TRUE,Cuphea carthagenensis,153022,48460/47126/211194/47125/47124/47791/58935/153022,FALSE,3,4,4766,NA,NA,NA,NA,Plantae,Colombian waxweed,introduced,62774115,cc-by-sa,"(c) James (Jim) Duggan, some rights reserved (CC BY-SA), uploaded by James (Jim) Duggan",https://inaturalist-open-data.s3.amazonaws.com/photos/62774115/square.jpeg,,James (Jim) Duggan,https://inaturalist-open-data.s3.amazonaws.com/photos/62774115/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/62774115/medium.jpeg,1281,1658,0,0,3530576,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,164975,species,10,47126,,TRUE,Lycoris radiata,156818,48460/47126/211194/47125/47163/47218/55849/924654/924793/156818,FALSE,0,2,7306,NA,NA,NA,http://en.wikipedia.org/wiki/Lycoris_radiata,Plantae,red spider lily,introduced,51496440,cc-by-sa,"(c) Y.K.Tarabagani, some rights reserved (CC BY-SA)",https://inaturalist-open-data.s3.amazonaws.com/photos/51496440/square.jpg,,Y.K.Tarabagani,https://inaturalist-open-data.s3.amazonaws.com/photos/51496440/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/51496440/medium.jpg,1500,2000,0,0,24623956,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,169856,species,10,47126,,TRUE,Trachelospermum jasminoides,155898,48460/47126/211194/47125/47124/47363/47362/427366/632335/632341/155898,FALSE,0,3,13111,NA,NA,NA,http://en.wikipedia.org/wiki/Trachelospermum_jasminoides,Plantae,Star jasmine,introduced,65041960,cc-by-nc,"(c) 羅忠良, some rights reserved (CC BY-NC), uploaded by 羅忠良",https://inaturalist-open-data.s3.amazonaws.com/photos/65041960/square.jpeg,,羅忠良,https://inaturalist-open-data.s3.amazonaws.com/photos/65041960/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/65041960/medium.jpeg,1536,2048,1,1,5962198,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,154794,species,10,47126,,TRUE,Xanthosoma sagittifolium,141449,48460/47126/211194/47125/47163/48073/48536/467650/706190/141449,FALSE,1,4,5619,NA,NA,NA,http://en.wikipedia.org/wiki/Xanthosoma_sagittifolium,Plantae,Arrowleaf Elephant's Ear,introduced,4676869,cc-by-nc,"(c) Roberto R. Calderón, some rights reserved (CC BY-NC), uploaded by Roberto R. Calderón",https://inaturalist-open-data.s3.amazonaws.com/photos/4676869/square.jpg,,Roberto R. Calderón,https://inaturalist-open-data.s3.amazonaws.com/photos/4676869/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/4676869/medium.jpg,920,1000,0,0,17680857,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,168000,species,10,47126,,TRUE,Rotala rotundifolia,72335,48460/47126/211194/47125/47124/47791/58935/72335,FALSE,0,4,1257,NA,NA,NA,http://en.wikipedia.org/wiki/Rotala_rotundifolia,Plantae,roundleaf toothcup,introduced,33791619,cc0,"no rights reserved, uploaded by 葉子",https://inaturalist-open-data.s3.amazonaws.com/photos/33791619/square.jpeg,,葉子,https://inaturalist-open-data.s3.amazonaws.com/photos/33791619/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/33791619/medium.jpeg,2048,1536,0,0,17511510,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,465569,species,10,47126,,TRUE,Glandularia aristigera,81794,48460/47126/211194/47125/47124/48151/49194/936160/81794,FALSE,2,1,3375,NA,NA,NA,https://en.wikipedia.org/wiki/Verbena_aristigera,Plantae,South American mock vervain,introduced,195912710,cc-by-nc,"(c) Grant Egen, some rights reserved (CC BY-NC), uploaded by Grant Egen",https://inaturalist-open-data.s3.amazonaws.com/photos/195912710/square.jpeg,,Grant Egen,https://inaturalist-open-data.s3.amazonaws.com/photos/195912710/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/195912710/medium.jpeg,1093,853,1,0,15321181,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,164228,species,10,47126,,TRUE,Jasminum fluminense,82888,48460/47126/211194/47125/47124/48151/47733/82888,FALSE,0,3,1416,NA,NA,NA,https://en.wikipedia.org/wiki/Jasminum_fluminense,Plantae,River Jasmine,introduced,92225171,cc-by,"(c) Helio Lourencini, some rights reserved (CC BY), uploaded by Helio Lourencini",https://inaturalist-open-data.s3.amazonaws.com/photos/92225171/square.jpeg,,Helio Lourencini,https://inaturalist-open-data.s3.amazonaws.com/photos/92225171/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/92225171/medium.jpeg,1536,2048,1,0,8356512,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,343901,species,10,47126,,TRUE,Clerodendrum paniculatum,67538,48460/47126/211194/47125/47124/48151/48623/918904/67538,FALSE,1,1,4216,NA,NA,NA,http://en.wikipedia.org/wiki/Clerodendrum_paniculatum,Plantae,Pagoda Flower,introduced,111323702,cc-by-nc,"(c) atomiclauren, some rights reserved (CC BY-NC), uploaded by atomiclauren",https://inaturalist-open-data.s3.amazonaws.com/photos/111323702/square.jpg,,atomiclauren,https://inaturalist-open-data.s3.amazonaws.com/photos/111323702/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/111323702/medium.jpg,2048,1536,0,0,12371727,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,133332,species,10,47126,,TRUE,Vitex trifolia,126846,48460/47126/211194/47125/47124/48151/48623/918899/126846,FALSE,0,3,1818,NA,NA,NA,http://en.wikipedia.org/wiki/Vitex_trifolia,Plantae,simpleleaf chastetree,introduced,382365121,cc-by-nc,"(c) 羅元甫, some rights reserved (CC BY-NC), uploaded by 羅元甫",https://inaturalist-open-data.s3.amazonaws.com/photos/382365121/square.jpeg,,羅元甫,https://inaturalist-open-data.s3.amazonaws.com/photos/382365121/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/382365121/medium.jpeg,1365,2048,0,0,2996009,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,54880,species,10,47126,,TRUE,Ficus benghalensis,50999,48460/47126/211194/47125/47124/47132/50998/1529470/50999,FALSE,0,1,8091,NA,NA,NA,http://en.wikipedia.org/wiki/Ficus_benghalensis,Plantae,Indian banyan,introduced,7018092,cc-by-nc,"(c) Kate Turner, some rights reserved (CC BY-NC), uploaded by Kate Turner",https://inaturalist-open-data.s3.amazonaws.com/photos/7018092/square.jpeg,,Kate Turner,https://inaturalist-open-data.s3.amazonaws.com/photos/7018092/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/7018092/medium.jpeg,1536,2048,1,0,13200233,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,867073,species,10,47126,,TRUE,Terminalia buceras,62826,48460/47126/211194/47125/47124/47791/62825/62826,FALSE,2,1,3070,NA,NA,NA,https://en.wikipedia.org/wiki/Bucida_buceras,Plantae,Gregorywood,introduced,346642481,cc0,"no rights reserved, uploaded by Sinaloa Silvestre",https://inaturalist-open-data.s3.amazonaws.com/photos/346642481/square.jpeg,,Sinaloa Silvestre,https://inaturalist-open-data.s3.amazonaws.com/photos/346642481/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/346642481/medium.jpeg,2048,1536,0,1,42761331,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,163756,species,10,47126,,TRUE,Hibiscus acetosella,1531118,48460/47126/211194/47125/47124/48796/48797/860115/860846/48891/1531118,FALSE,0,3,1167,NA,NA,NA,http://en.wikipedia.org/wiki/Hibiscus_acetosella,Plantae,cranberry hibiscus,introduced,104228908,cc-by-nd,"(c) ANatureGal Linda, some rights reserved (CC BY-ND), uploaded by ANatureGal Linda",https://inaturalist-open-data.s3.amazonaws.com/photos/104228908/square.jpg,,ANatureGal Linda,https://inaturalist-open-data.s3.amazonaws.com/photos/104228908/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/104228908/medium.jpg,1080,1488,0,0,15734306,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,125855,species,10,47126,,TRUE,Dietes bicolor,125854,48460/47126/211194/47125/47163/47218/47781/790617/790633/125854,FALSE,0,2,8819,NA,NA,NA,http://en.wikipedia.org/wiki/Dietes_bicolor,Plantae,Yellow Fortnight Lily,introduced,150372506,cc-by-nc,"(c) tmwnn, some rights reserved (CC BY-NC)",https://inaturalist-open-data.s3.amazonaws.com/photos/150372506/square.jpeg,,tmwnn,https://inaturalist-open-data.s3.amazonaws.com/photos/150372506/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/150372506/medium.jpeg,2048,1536,1,0,52957739,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,57065,species,10,47126,,TRUE,Melilotus indicus,57067,48460/47126/211194/47125/47124/47123/47122/507502/512504/57067,FALSE,1,7,20635,NA,NA,NA,http://en.wikipedia.org/wiki/Melilotus_indicus,Plantae,small melilot,introduced,11668035,cc-by,"(c) Terry Woodward, some rights reserved (CC BY), uploaded by Terry Woodward",https://inaturalist-open-data.s3.amazonaws.com/photos/11668035/square.jpg,,Terry Woodward,https://inaturalist-open-data.s3.amazonaws.com/photos/11668035/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/11668035/medium.jpg,2048,1366,0,0,5870169,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,127306,species,10,47126,,TRUE,Wisteria sinensis,51267,48460/47126/211194/47125/47124/47123/47122/507502/973979/51267,FALSE,0,6,18454,NA,NA,NA,http://en.wikipedia.org/wiki/Wisteria_sinensis,Plantae,Chinese wisteria,introduced,35643921,NA,"(c) Tashi Dorji, all rights reserved, uploaded by Tashi Dorji",https://static.inaturalist.org/photos/35643921/square.jpg,,Tashi Dorji,https://static.inaturalist.org/photos/35643921/square.jpg,https://static.inaturalist.org/photos/35643921/medium.jpg,2048,1536,0,0,16728001,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,78087,species,10,47126,,TRUE,Modiola caroliniana,72239,48460/47126/211194/47125/47124/48796/48797/860115/860842/72239,FALSE,0,7,12878,NA,NA,NA,http://en.wikipedia.org/wiki/Modiola,Plantae,Carolina Bristlemallow,introduced,126222884,cc-by-nc,"(c) Marian Buegeler, some rights reserved (CC BY-NC), uploaded by Marian Buegeler",https://inaturalist-open-data.s3.amazonaws.com/photos/126222884/square.jpeg,,Marian Buegeler,https://inaturalist-open-data.s3.amazonaws.com/photos/126222884/square.jpeg,https://inaturalist-open-data.s3.amazonaws.com/photos/126222884/medium.jpeg,2048,1536,0,0,20549090,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,336585,species,10,47126,,TRUE,Hypochaeris chillensis,1598301,48460/47126/211194/47125/47124/47605/47604/447425/359450/558819/51900/1598301,FALSE,1,1,1093,NA,NA,NA,http://en.wikipedia.org/wiki/Hypochaeris_chillensis,Plantae,Brazilian Cat's-ear,introduced,143303231,cc-by-nc,"(c) Keith Bradley, some rights reserved (CC BY-NC), uploaded by Keith Bradley",https://inaturalist-open-data.s3.amazonaws.com/photos/143303231/square.jpg,,Keith Bradley,https://inaturalist-open-data.s3.amazonaws.com/photos/143303231/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/143303231/medium.jpg,2048,1367,0,0,81489008,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,79291,species,10,47126,,TRUE,Syagrus romanzoffiana,72384,48460/47126/211194/47125/47163/48866/48867/154972/544534/1535490/72384,FALSE,0,5,9262,NA,NA,NA,http://en.wikipedia.org/wiki/Syagrus_romanzoffiana,Plantae,Queen palm,introduced,123453473,cc-by,"(c) mauro halpern, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/123453473/square.jpg,,mauro halpern,https://inaturalist-open-data.s3.amazonaws.com/photos/123453473/square.jpg,https://inaturalist-open-data.s3.amazonaws.com/photos/123453473/medium.jpg,1536,2048,1,0,5440102,introduced,21,Florida,"Florida, US",97394/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
